,PiS,PO,Kukiz15,N,PSL-UED,WiS,niez.,Republikanie,posel,najblizsza_partia,partia_ostatnio
0,0.0899749184309,0.703479560728,0.561317570218,0.72350580511,0.99980735889,0.355024722276,0.443669446203,0.920952931356,ABRAMOWICZ ADAM,PiS,PiS
1,0.140513213793,0.725058869243,0.595904136528,0.742056513864,0.99980735889,0.408476208823,0.474035724224,0.923007769858,ADAMCZYK ANDRZEJ,PiS,PiS
2,0.746616043997,0.247249864204,0.566507036758,0.375581703675,0.999711038336,0.812007962499,0.615311222415,0.909490785334,AJCHLER ZBIGNIEW,PO,PO
3,0.473626337668,0.601184216601,0.367200729915,0.629799349391,0.99980735889,0.576972966031,0.544421510979,0.912348295126,ANDRUSZKIEWICZ ADAM,Kukiz15,WiS
4,0.0466775607953,0.700185465783,0.559470652941,0.726770740893,0.99980735889,0.336791241251,0.429507113961,0.91722853657,ANDZEL WALDEMAR,PiS,PiS
5,0.628849750261,0.485062445027,0.320617473255,0.515358495744,0.99980735889,0.707567584923,0.547624245871,0.90862390034,APEL PIOTR,Kukiz15,Kukiz15
6,0.0818916788144,0.715876559593,0.579442251733,0.740835010861,0.99980735889,0.358675271303,0.451794849449,0.918448596931,ARCISZEWSKA-MIELEWCZYK DOROTA,PiS,PiS
7,0.0923857236982,0.710706574403,0.574725346824,0.730091296748,0.99980735889,0.375778591151,0.451033687732,0.925191035767,ARDANOWSKI JAN KRZYSZTOF,PiS,PiS
8,0.103751007747,0.706822801845,0.575713412242,0.732907801968,0.969081101907,0.33437680601,0.464125638697,0.886951775509,ARENT IWONA,PiS,PiS
9,0.470157162425,0.512110191267,0.500315698729,0.513040759253,0.530629936428,0.530629936428,0.489998715726,0.530629936428,ARENT IWONA EWA,PiS,
10,0.689500889972,0.102095779462,0.505757410946,0.261927252814,0.999518397226,0.765327810955,0.544488323808,0.907757015347,ARNDT PAWE?,PO,PO
11,0.710754708077,0.149153699245,0.532763216396,0.299193538868,0.99980735889,0.782206382842,0.570820146591,0.91684325435,AR?UKOWICZ BARTOSZ,PO,PO
12,0.0738235233248,0.704195130798,0.567844254817,0.729753863339,0.99980735889,0.35942657163,0.441924056594,0.919476016182,AST MAREK,PiS,PiS
13,0.694705767269,0.102609124079,0.509220912023,0.268386627118,0.999614717781,0.76413664676,0.550489629487,0.90701855776,AUGUSTYN URSZULA,PO,PO
14,0.723641968386,0.305732817554,0.569197314908,0.289965812895,0.99980735889,0.795017016631,0.615098552745,0.913696782893,AUGUSTYNOWSKA JOANNA,N,PO
15,0.700414076735,0.129155199102,0.511121307145,0.279877676462,0.999614717781,0.763850895781,0.557011677721,0.906954344057,AZIEWICZ TADEUSZ,PO,PO
16,0.0582579817726,0.701981667348,0.563571834117,0.727701350817,0.99980735889,0.342281512875,0.435185363557,0.918384383227,BABALSKI ZBIGNIEW,PiS,PiS
17,0.0932984951634,0.712396320175,0.572553896047,0.737109399005,0.99980735889,0.369816348809,0.452057208294,0.9218519232,BABIARZ PIOTR ?UKASZ,PiS,niez.
18,0.0466584527608,0.701562197596,0.559157356157,0.727418924446,0.99980735889,0.335667501445,0.430376139411,0.917292750273,BABINETZ PIOTR,PiS,PiS
19,0.501293027055,0.513301900838,0.232384040704,0.54109011532,0.99980735889,0.61362614782,0.491396433999,0.895909587106,BAKUN WOJCIECH,Kukiz15,Kukiz15
20,0.0474513311001,0.701648727356,0.559003134292,0.727468645831,0.99980735889,0.336084890516,0.430378203423,0.917549605086,BARTOSIK RYSZARD,PiS,PiS
21,0.0669871106572,0.708640458437,0.568454711278,0.733800514229,0.99980735889,0.349666088743,0.442906679142,0.917934887305,BARTU? BARBARA,PiS,PiS
22,0.668196197465,0.304642017029,0.527917487951,0.358544233694,0.99980735889,0.743867591344,0.561315142509,0.934309381622,BASZKO MIECZYS?AW KAZIMIERZ,PO,PiS
23,0.689872977599,0.102826434824,0.505464681247,0.263369496477,0.999614717781,0.763462402877,0.544691361422,0.905349001477,BA?KOWSKI PAWE?,PO,PO
24,0.670875314272,0.264506919309,0.486461083023,0.324184327321,0.99980735889,0.749829833687,0.551253925445,0.908045977011,BEJDA PAWE?,PO,UED
25,0.352140089438,0.599517115414,0.544107543359,0.6160796028,0.710942015026,0.428648943685,0.505741928185,0.682623771913,BERNACKI W ?ODZIMIERZ,PiS,PiS
26,0.255064318501,0.632477337273,0.545489229409,0.646092261936,0.78876902331,0.465677775637,0.465923622387,0.745745842163,BERNACKI W?ODZIMIERZ,PiS,
27,0.725083970208,0.190187909927,0.555135249085,0.325599948896,0.999614717781,0.787963141334,0.589267291068,0.912605149939,BIA?KOWSKA ANNA,PO,PO
28,0.0637897168692,0.707489200993,0.564980622763,0.730707064518,0.99980735889,0.344400565081,0.441277027089,0.918320169524,BIELECKI JERZY,PiS,PiS
29,0.693122433098,0.114953212624,0.510782368941,0.273713599308,0.999614717781,0.767501444808,0.551403604529,0.907339626276,BIERNACKI MAREK,PO,PO
30,0.0795493211837,0.692761797359,0.569274517911,0.717420675638,0.99980735889,0.365302125474,0.444542370342,0.914338919926,BIERNAT ZBIGNIEW,PiS,PiS
31,0.0938778801165,0.712103999989,0.57532647404,0.735477087506,0.99980735889,0.37724587427,0.451513379384,0.921723495794,BOGUCKI JACEK,PiS,PiS
32,0.709333000663,0.148249928602,0.525571532946,0.298071416471,0.999325756116,0.775184614397,0.567588056863,0.911995119759,BOROWCZAK JERZY,PO,PO
33,0.0438359332908,0.700425096419,0.558011158812,0.726648936979,0.99980735889,0.333676876645,0.427869664529,0.91722853657,BOROWIAK JOANNA,PiS,PiS
34,0.0592330163452,0.705623552068,0.561015283608,0.730540402858,0.99980735889,0.344650998523,0.435786373241,0.918384383227,BOROWIEC AGATA,PiS,PiS
35,0.534097176253,0.499801984668,0.354410261052,0.517384948926,0.790117511077,0.631830732678,0.508919283375,0.756726385411,BOROWSKA EL?BIETA,Kukiz15,
36,0.0499748207958,0.702690937279,0.560146449958,0.728055851536,0.99980735889,0.338659860014,0.431943641773,0.917999101008,BORYS-SZOPA BO?ENA,PiS,PiS
37,0.697504742495,0.14622765985,0.523444088461,0.289219392186,0.999711038336,0.768361908431,0.566231542383,0.918223848969,BREJZA KRZYSZTOF,PO,PO
38,0.106278591991,0.722419906775,0.584898755983,0.742995730705,0.99980735889,0.378787003146,0.463720786587,0.918448596931,BRUDZI?SKI JOACHIM,PiS,PiS
39,0.479240644537,0.537745656916,0.26062192065,0.559735668259,0.99980735889,0.593787324215,0.496226298263,0.897771784499,BRYNKUS JÓZEF,Kukiz15,Kukiz15
40,0.0617229063758,0.70546767341,0.558327049291,0.729484151061,0.99980735889,0.343752006678,0.433044448114,0.917613818789,BUBULA BARBARA,PiS,PiS
41,0.0477427201172,0.700787344841,0.558265226552,0.726821597391,0.99980735889,0.336476594105,0.428815058419,0.916779040647,BUCZAK WOJCIECH,PiS,PiS
42,0.065243333169,0.705072261643,0.56739564912,0.729656796,0.99980735889,0.351675977654,0.439113331071,0.919283375072,BUDA WALDEMAR,PiS,PiS
43,0.729364447386,0.198600257282,0.551527512023,0.337194642283,0.999711038336,0.795729788737,0.585912277966,0.91642586528,BUDKA BORYS,PO,PO
44,0.766503848628,0.296502674549,0.602641576118,0.414176962411,0.999711038336,0.82223720542,0.633630092376,0.92265459449,BUKIEWICZ BO?ENNA,PO,PO
45,0.0716876468634,0.706124021782,0.568898935642,0.733537144493,0.99980735889,0.357853335902,0.44495800118,0.917356963976,BURZY?SKA LIDIA,PiS,PiS
46,0.0603629538042,0.707409235506,0.565614939912,0.730150253789,0.99980735889,0.343854748603,0.43226425162,0.917164322867,B?K DARIUSZ,PiS,PiS
47,0.0664737701712,0.709316895973,0.568712070373,0.733690927695,0.99980735889,0.349040005137,0.439195585767,0.916971681757,B?ASZCZAK MARIUSZ,PiS,PiS
48,0.590276989308,0.587680053456,0.448149611496,0.609927998097,0.99980735889,0.662791369678,0.551450541688,0.843575418994,B?E?SKA MAGDALENA,Kukiz15,niez.
49,0.719836335933,0.200602707432,0.546317630202,0.344222063604,0.999711038336,0.776972966031,0.586742698749,0.927085340012,CHMIEL MA?GORZATA,PO,PO
50,0.0646583838244,0.709012427837,0.567180067908,0.730457689418,0.99980735889,0.354090412894,0.439415594145,0.916907468054,CHMIELOWIEC ZBIGNIEW,PiS,PiS
51,0.585757344697,0.523615761167,0.298095970451,0.524927218701,0.99980735889,0.682713671097,0.532643036024,0.899056058563,CHROBAK BARBARA,Kukiz15,Kukiz15
52,0.471575148615,0.594254600891,0.385338467192,0.624705513854,0.99980735889,0.532938419059,0.536572685325,0.904257368522,CHRUSZCZ SYLWESTER,Kukiz15,WiS
53,0.742014117872,0.207826618429,0.553292454294,0.348714233875,0.999711038336,0.795139022667,0.598528053744,0.932993000706,CHYBICKA ALICJA,PO,PO
54,0.0475857078522,0.702024200285,0.558726055607,0.727629339799,0.99980735889,0.335731715148,0.429692722141,0.91722853657,CICHOLSKA ANNA,PiS,PiS
55,0.693177161271,0.108666331732,0.508492194309,0.268361152114,0.999133115007,0.767694085918,0.54756851755,0.907114878315,CICHO? JANUSZ,PO,PO
56,0.120843796801,0.720204209203,0.588528010199,0.741757881474,0.99980735889,0.372876131767,0.466628291335,0.92724587427,CIE?LAK MICHA?,PiS,PiS
57,0.729530686116,0.201757425187,0.553704341173,0.346653774664,0.999325756116,0.790249149168,0.596320937031,0.929910742953,CIE?LI?SKI PIOTR,PO,PO
58,0.744281532773,0.221362211729,0.575118445009,0.362426238806,0.999229435562,0.814178385668,0.623908519935,0.914659988442,CIMOSZEWICZ TOMASZ,PO,PO
59,0.107602307215,0.715699821056,0.58201612269,0.737891897624,0.99980735889,0.385625762538,0.461554797222,0.921787709497,CYMA?SKI TADEUSZ,PiS,PiS
60,0.723367618449,0.303173032034,0.550738720662,0.19710552958,0.99980735889,0.794577152764,0.593133414671,0.927117446863,CYRA?SKI ADAM,N,niez.
61,0.0662477887451,0.704834735177,0.567049958891,0.730065367623,0.99980735889,0.355124253516,0.438893475582,0.923842548,CZABA?SKI KRZYSZTOF,PiS,PiS
62,0.178397709507,0.721565082896,0.584938789124,0.74138761795,0.99980735889,0.447431451872,0.491273357735,0.921787709497,CZARNECKI PRZEMYS?AW,PiS,PiS
63,0.0611812069208,0.702301932662,0.563791669138,0.727527238438,0.99980735889,0.348632248122,0.43629450239,0.918705451743,CZARNECKI WITOLD,PiS,PiS
64,0.0685358629056,0.70421853027,0.5654626616,0.730762771541,0.99980735889,0.354083991524,0.439745071598,0.919219161369,CZARTORYSKI ARKADIUSZ,PiS,PiS
65,0.0527452014239,0.702512003983,0.559504200141,0.727059435248,0.99980735889,0.341000449496,0.431241266172,0.918063314711,CZECH ANNA,PiS,PiS
66,0.684434813357,0.112065820927,0.502639660751,0.271581534087,0.999133115007,0.757991395364,0.537955038177,0.905573749438,CZERNOW ZOFIA,PO,PO
67,0.050660327382,0.701659461575,0.560769137507,0.72682396033,0.99980735889,0.339391896231,0.431231175447,0.917164322867,CZERWI?SKA ANITA,PiS,PiS
68,0.703226952478,0.114616652598,0.517678831998,0.27552480531,0.999036794452,0.772831182174,0.555545617721,0.905991138509,CZERWI?SKI ANDRZEJ,PO,PO
69,0.0763301532909,0.702821604112,0.566418987418,0.725085558895,0.988345212868,0.337048096064,0.443365883565,0.907564374237,CZOCHARA KATARZYNA,PiS,PiS
70,0.0563115150085,0.701814281207,0.562633182581,0.728945149425,0.99980735889,0.343276825275,0.434025006651,0.917164322867,DOBRZY?SKI LESZEK,PiS,PiS
71,0.0625185965581,0.706071371394,0.565635085715,0.730799838201,0.99980735889,0.341928337507,0.439972189351,0.917421177679,DOLATA ZBIGNIEW,PiS,PiS
72,0.732065550532,0.360395734174,0.576390952301,0.250979239793,0.99980735889,0.801476915174,0.619570807839,0.908367045528,DOLNIAK BARBARA,N,N
73,0.700567822376,0.118951604954,0.518967128497,0.274890729753,0.998169909459,0.764354973351,0.558207963722,0.905637963141,DROZD EWA,PO,PO
74,0.0841839234399,0.706261541312,0.571854422934,0.735195345488,0.99980735889,0.336502279586,0.44760154174,0.917421177679,DUDA ANTONI,PiS,PiS
75,0.0532664849229,0.702829609112,0.558798860373,0.728415843531,0.99980735889,0.339520323637,0.431462803448,0.918191742118,DUDA EL?BIETA,PiS,PiS
76,0.0690601338532,0.708510300662,0.564114732736,0.732816732359,0.99980735889,0.353364798048,0.438606042815,0.919668657291,DUDA JAN,PiS,PiS
77,0.691237489551,0.100225601391,0.504133721168,0.261047422394,0.998362550568,0.765199383548,0.545841551158,0.905381108329,DUNIN ARTUR,PO,PO
78,0.0491930023768,0.69943798589,0.558425256102,0.725251913019,0.99980735889,0.338492904386,0.428908550513,0.917613818789,DUSZEK MARCIN,PiS,PiS
79,0.102501896849,0.713168677344,0.572514988346,0.732883059787,0.99980735889,0.380893212612,0.452565566778,0.920053939511,DWORCZYK MICHA?,PiS,PiS
80,0.166524091704,0.728314883817,0.608028416427,0.742932276446,0.99980735889,0.427127078919,0.494041962126,0.922365632826,DZIEDZICZAK JAN,PiS,PiS
81,0.699378835963,0.175534030144,0.543139827381,0.303146820052,0.998555191678,0.769299428498,0.573029633095,0.907435946831,DZIKOWSKI WALDY,PO,PO
82,0.0548063324171,0.702204182058,0.560660214809,0.727846816894,0.99980735889,0.341761381879,0.432601220672,0.917742246195,DZIUBA TADEUSZ,PiS,PiS
83,0.0473801335684,0.701196708728,0.558984029677,0.727515540253,0.99980735889,0.336470172735,0.429346426813,0.917613818789,DZIUK BARBARA,PiS,PiS
84,0.666032253607,0.588816266569,0.412397741801,0.597930005144,0.99980735889,0.750028896166,0.57570344583,0.915944262506,D?UGI GRZEGORZ,Kukiz15,Kukiz15
85,0.695894575533,0.157680402796,0.532889188651,0.306288072689,0.99759198613,0.766586399538,0.565072102815,0.914242599371,FABISIAK JOANNA,PO,PO
86,0.185795551409,0.736145218451,0.609785524225,0.749672084906,0.99980735889,0.453178578309,0.495070222271,0.919604443588,FALFUS JACEK,PiS,PiS
87,0.0556765577233,0.702564155829,0.56048198584,0.726543430244,0.99980735889,0.342612213446,0.43316003278,0.91722853657,FILIPIAK EWA,PiS,PiS
88,0.699249934684,0.117816177063,0.514130200388,0.275240646811,0.994028125602,0.767373017402,0.551985197213,0.901560392988,FRYDRYCH JOANNA,PO,PO
89,0.719356835944,0.237842536069,0.537401838038,0.245189438398,0.997977268349,0.784832723303,0.586795216385,0.909490785334,FURGO GRZEGORZ,PO,PO
90,0.699754858572,0.131926580077,0.514685752728,0.28615812266,0.993257561164,0.764637513645,0.559416098681,0.901239324472,GADOWSKI KRZYSZTOF,PO,PO
91,0.638584770731,0.364744595221,0.542444833331,0.44921772938,0.773935657869,0.707053875297,0.581292637134,0.765266807937,GAJEWSKA KINGA,PO,PO
92,0.574719809156,0.366156446943,0.516440231706,0.414602177855,0.715661722212,0.578501252167,0.521494619809,0.633596609516,GAJEWSKA-P?OCHOCKA KINGA,PO,
93,0.0500002929418,0.703647105247,0.559589176153,0.729009190383,0.99980735889,0.337144416619,0.431647570734,0.91722853657,GALEMBA LESZEK,PiS,PiS
94,0.64371909786,0.2900958428,0.526812451281,0.384466350685,0.99980735889,0.731130803313,0.463428767127,0.905027932961,GALLA RYSZARD,PO,niez.
95,0.687437299952,0.11498657826,0.505874145921,0.271400031435,0.984781352341,0.754649072112,0.547837297765,0.893341038978,GAPI?SKA EL?BIETA,PO,PO
96,0.728660063178,0.313584868608,0.560289620734,0.208683084104,0.99980735889,0.798076799589,0.609900300581,0.918512810634,GASIUK-PIHOWICZ KAMILA,N,N
97,0.71454138491,0.235846999087,0.564524064951,0.376073800377,0.983625505683,0.780893212612,0.602910256763,0.902716239646,GAW ?OWSKI STANIS?AW,PO,PO
98,0.695392581498,0.140890196495,0.517851291918,0.296136890258,0.982084376806,0.763157387787,0.554563606731,0.889488216785,GAWLIK ZDZIS?AW,PO,PO
99,0.059228217502,0.705054850931,0.560347501621,0.729299187569,0.99980735889,0.344458357413,0.434784486581,0.918448596931,GAWRON ANDRZEJ,PiS,PiS
100,0.699465956747,0.128372181609,0.512364585126,0.283564828542,0.98738200732,0.763093174083,0.555945653803,0.896904899506,GELERT EL?BIETA,PO,PO
101,0.695015885429,0.144401112066,0.519693743423,0.298990292912,0.992005393951,0.767443652475,0.556854048368,0.904931612406,GIERADA ARTUR,PO,PO
102,0.128052295635,0.723722903341,0.594406286131,0.744639568936,0.99980735889,0.38366724459,0.484601324637,0.934566236435,GI?Y?SKI SZYMON,PiS,PiS
103,0.0831470099555,0.710016534393,0.570656055888,0.735240730146,0.99980735889,0.362085018943,0.448605645302,0.92063186284,GLENC TERESA,PiS,PiS
104,0.142242742554,0.733574096102,0.601685083072,0.760049335619,0.99980735889,0.414438451165,0.493688480979,0.918384383227,GLI?SKI PIOTR,PiS,PiS
105,0.712055650999,0.231074689627,0.533115751058,0.227822305514,0.999229435562,0.781622038143,0.582840798941,0.911706158094,GOLBIK MARTA,N,PO
106,0.0548709430156,0.702735874273,0.560861782843,0.728412536788,0.99980735889,0.340515636037,0.432877033816,0.917356963976,GOLI?SKA MA?GORZATA,PiS,PiS
107,0.045011537076,0.700590439443,0.558450906659,0.72692189023,0.99980735889,0.334672189045,0.428148611914,0.917678032492,GONCIARZ JAROS?AW,PiS,PiS
108,0.0952749946227,0.713010325722,0.571811964463,0.738136666448,0.99980735889,0.37685417068,0.455318347078,0.917806459899,GOSIEWSKA MA?GORZATA,PiS,PiS
109,0.0487525448405,0.702809258327,0.558801536378,0.727439383716,0.99980735889,0.337850767354,0.430046814847,0.917485391383,GOSIEWSKI JERZY,PiS,PiS
110,0.142932956178,0.714155220054,0.581280092416,0.734421287122,0.99980735889,0.414804469274,0.467748056007,0.921145572465,GOWIN JAROS?AW,PiS,PiS
111,0.05054966264,0.702524082125,0.56033355599,0.728211934437,0.99980735889,0.340297309446,0.430255203603,0.918255955821,GO?OJUCH KAZIMIERZ,PiS,PiS
112,0.690738425834,0.0990149145439,0.505345419025,0.262152368783,0.998747832788,0.764798047903,0.546398605034,0.906087459064,GRABARCZYK CEZARY,PO,PO
113,0.707704143183,0.161904708057,0.530736844737,0.309256945672,0.999036794452,0.769158158351,0.572009017439,0.90721119887,GRABIEC JAN,PO,PO
114,0.567196847739,0.481730829986,0.259477487272,0.515202766316,0.99980735889,0.655487060939,0.515640011864,0.904257368522,GRABOWSKI PAWE?,Kukiz15,Kukiz15
115,0.699646106399,0.121059951623,0.519385472622,0.28062081715,0.999614717781,0.772696333398,0.561009439414,0.907532267386,GRUPI?SKI RAFA?,PO,PO
116,0.570167703183,0.412298000189,0.566002743263,0.339143229133,0.99980735889,0.63076157452,0.551000051983,0.90701855776,GRYGLAS ZBIGNIEW,N,PiS
117,0.0544200333615,0.702205066649,0.55925144991,0.728456395736,0.99980735889,0.342853014833,0.432538306532,0.917806459899,GWIAZDOWSKI KAZIMIERZ,PiS,PiS
118,0.536722078602,0.575067427325,0.555797395474,0.573936701737,0.598824889231,0.598824889231,0.556427791691,0.598824889231,GÓRSKI ARTUR,PiS,
119,0.711718215694,0.210715555743,0.543281579603,0.338420582417,0.988345212868,0.759731586721,0.584304871374,0.904353689077,G?DEK LIDIA,PO,PO
120,0.707245320883,0.156386129503,0.529174169188,0.305842225407,0.994895010595,0.77865215437,0.570558705085,0.906986450909,G?OGOWSKI TOMASZ,PO,PO
121,0.0497271433039,0.702029664665,0.558356471946,0.726957476427,0.99980735889,0.335982148591,0.429867245813,0.916907468054,G?UCHOWSKI KRZYSZTOF,PiS,PiS
122,0.0903058624077,0.723377061751,0.583516386744,0.748907425588,0.99980735889,0.382094008861,0.464689572612,0.926411096128,G??BOCKI KONRAD,PiS,PiS
123,0.69816145949,0.126299635055,0.522332131236,0.284277737868,0.999711038336,0.771957875811,0.558119364101,0.91642586528,HALICKI ANDRZEJ,PO,PO
124,0.700134734714,0.129358667592,0.521282341673,0.284080741579,0.999422076671,0.767180376292,0.562200450719,0.906376420728,HANAJCZYK AGNIESZKA,PO,PO
125,0.087252045841,0.706159318158,0.559556823097,0.728700384079,0.99980735889,0.36082643036,0.441672400033,0.920503435433,HA?AS TERESA,PiS,PiS
126,0.704937470809,0.16683032667,0.525189941702,0.311948020336,0.999711038336,0.769886983882,0.568500044338,0.914884736403,HENCZYCA BO?ENA,PO,PO
127,0.718795270248,0.268781425901,0.531484626054,0.170185644647,0.99980735889,0.786113786682,0.583321331486,0.91022924292,HENNIG-KLOSKA PAULINA,N,N
128,0.707184755505,0.131724943766,0.524582180671,0.290093508893,0.99980735889,0.764958582161,0.563613610859,0.906247993322,HIBNER JOLANTA,PO,PO
129,0.489907636782,0.501598913058,0.497310967275,0.503570740567,0.510113658255,0.510113658255,0.495312399666,0.510113658255,HOC CZES?AW,PiS,
130,0.703450107895,0.131660843171,0.524229016434,0.286364493381,0.99980735889,0.768647659411,0.56334085551,0.910999807359,HOK MAREK,PO,PO
131,0.0552110033194,0.703009593786,0.56070113265,0.728093679588,0.99980735889,0.341960444359,0.433212703305,0.918577024337,HORA?A MARCIN,PiS,PiS
132,0.120350817786,0.719568319949,0.584917948709,0.741143892554,0.99980735889,0.387410903487,0.465682973889,0.927117446863,HRYNKIEWICZ JÓZEFA,PiS,PiS
133,0.746934345706,0.293896752906,0.573662709521,0.3575480559,0.99980735889,0.821267578501,0.62123187874,0.928209079818,HUSKOWSKI STANIS?AW,PO,UED
134,0.0653362358072,0.70414125599,0.563891328279,0.728835933946,0.99980735889,0.350661401143,0.436441811683,0.918705451743,JACH MICHA?,PiS,PiS
135,0.526335089093,0.544056014916,0.276320251863,0.577090071515,0.99980735889,0.641144930328,0.516997214348,0.898734990047,JACHNIK JERZY,Kukiz15,Kukiz15
136,0.177358996622,0.726588932002,0.601597208593,0.739573912937,0.99980735889,0.433201695242,0.496362446603,0.925512104283,JAKI PATRYK,PiS,PiS
137,0.583815925661,0.550488591516,0.305248120573,0.572739969913,0.99980735889,0.685237269633,0.561660673388,0.902138316317,JAKUBIAK MAREK,Kukiz15,Kukiz15
138,0.0501571630569,0.70247434473,0.560007245069,0.728231187613,0.99980735889,0.340098246966,0.431140970483,0.917934887305,JANCZYK WIES?AW,PiS,PiS
139,0.0690868754333,0.71626421767,0.573841702905,0.744924011577,0.99980735889,0.360325563475,0.451179468127,0.917742246195,JANIK GRZEGORZ,PiS,PiS
140,0.404017240348,0.586004189418,0.54600870709,0.594941664409,0.74869967251,0.412306556219,0.535358052551,0.596770050729,JANOWSKA MA?GORZATA,PiS,PiS
141,0.714959093225,0.1421575646,0.540232180484,0.299267577003,0.999614717781,0.789809285301,0.575734635343,0.908110190715,JANYSKA MARIA MA?GORZATA,PO,PO
142,0.719443549626,0.229177720315,0.524416032962,0.240051753568,0.999711038336,0.786547229179,0.581730819214,0.908142297566,JAROS MICHA?,PO,N
143,0.693369964667,0.274617679427,0.515905388984,0.332242305989,0.99980735889,0.773373787966,0.573369736387,0.909972388108,JARUBAS KRYSTIAN,PO,UED
144,0.488253918188,0.503775014159,0.498651512233,0.505655392575,0.512521672125,0.512521672125,0.49499133115,0.512521672125,JASI?SKI WOJCIECH,PiS,
145,0.566031769706,0.526279594398,0.290857083838,0.535896620265,0.99980735889,0.669646182495,0.523815257176,0.900211905221,JASKÓ?A TOMASZ,Kukiz15,Kukiz15
146,0.398179215503,0.55329914497,0.518129150888,0.554561561171,0.617222115199,0.617222115199,0.462553778976,0.617222115199,JAWORSKI ANDRZEJ,PiS,
147,0.263520405831,0.740852880486,0.638354779447,0.748202808988,0.99980735889,0.500818724716,0.537208324542,0.938354844924,JURGIEL KRZYSZTOF,PiS,PiS
148,0.537452833398,0.549442464627,0.313322158631,0.580025599222,0.99980735889,0.642702112631,0.523681478628,0.915558980286,JÓZWIAK BARTOSZ,Kukiz15,Kukiz15
149,0.11453801099,0.714216618899,0.576062493606,0.736389033868,0.99980735889,0.398108906441,0.460136973945,0.919026520259,J?DRYSEK MARIUSZ ORION,PiS,PiS
150,0.575014595376,0.563318004369,0.311568003124,0.578849572604,0.99980735889,0.683371861555,0.566759394312,0.906312207025,KACZMARCZYK NORBERT,Kukiz15,Kukiz15
151,0.106768735619,0.707162004661,0.576340379891,0.729087401295,0.988345212868,0.351560392988,0.461916687307,0.90640852758,KACZOROWSKA ALICJA,PiS,PiS
152,0.151937575321,0.733297858061,0.608034451772,0.748160608672,0.99980735889,0.424365889681,0.486916534417,0.926475309831,KACZY?SKI JAROS?AW,PiS,PiS
153,0.0463356847418,0.701957326009,0.559982412012,0.728112314833,0.99980735889,0.334222693123,0.429741799757,0.917934887305,KALETA PIOTR,PiS,PiS
154,0.742296239722,0.249610981447,0.56820053866,0.365185760014,0.999711038336,0.797848840943,0.60820276547,0.924966287806,KAMI?SKA BO?ENA,PO,PO
155,0.150458836034,0.728952549531,0.596884382146,0.744809157588,0.99980735889,0.421351056315,0.486955062639,0.925704745393,KAMI?SKI MARIUSZ,PiS,PiS
156,0.766057517627,0.336262232881,0.597269260984,0.397013220704,0.99980735889,0.815957105246,0.628817810435,0.917292750273,KAMI?SKI MICHA?,PO,UED
157,0.733790896093,0.191525270364,0.54544288898,0.333536828391,0.999614717781,0.800844410197,0.597692128929,0.923200410968,KARPI?SKI W ?ODZIMIERZ,PO,PO
